Modifications in Master Proteins,Comparison 1: Group 1 Mean,Comparison 1: Group 2 Mean,Comparison 1: Group 1 v. Group 2 Log2 Fold Change,Comparison 1: Group 1 v. Group 2 P-value,Comparison 1: Group 1 v. Group 2 FDR-adj. P-value,Comparison 1: Group 1 Missing Values,Comparison 1: Group 2 Missing Values,Comparison 1: Group 1 Imputed Values,Comparison 1: Group 2 Imputed Values,Comparison 2: Group 1 Mean,Comparison 2: Group 2 Mean,Comparison 2: Group 1 v. Group 2 Log2 Fold Change,Comparison 2: Group 1 v. Group 2 P-value,Comparison 2: Group 1 v. Group 2 FDR-adj. P-value,Comparison 2: Group 1 Missing Values,Comparison 2: Group 2 Missing Values,Comparison 2: Group 1 Imputed Values,Comparison 2: Group 2 Imputed Values,Sample 126,Sample 127C,Sample 127N,Sample 128C,Sample 128N,Sample 129C,Sample 129N,Sample 130C,Sample 130N,Sample 131C,Sample 131N
Q3V0C1 2xPhospho [S193(100); S/T],14.58651934297322,14.463046281377348,0.12347306159587212,0.7572011635125122,0.9642740717748706,0 / 6,0 / 5,0 / 6,0 / 5,14.103943499774259,15.042137293216104,-0.9381937934418456,0.0029339077228304608,0.005168075954696247,0 / 6,0 / 5,0 / 6,0 / 5,14.784947328677095,15.104799427789551,14.450114252333876,13.530845237230992,15.186173694199148,15.12681959035138,14.122242499442295,14.185517853847012,15.006707133797136,14.7861866199433,13.54999382711428
Q9CT10 1xPhospho [S40(100)],14.682508734795775,14.447628697461164,0.2348800373346105,0.654312849387386,0.9642740717748706,0 / 6,0 / 5,"Sample ID
Sample 126     0
Sample 127C    0
Sample 128C    0
Sample 129C    0
Sample 130C    0
Sample 131C    0
dtype: int64 / 6","Sample ID
Sample 127N    0
Sample 128N    0
Sample 129N    0
Sample 130N    0
Sample 131N    0
dtype: int64 / 5",13.95324074784427,15.322750281802971,-1.369509533958702,0.0002472502369658445,0.0008521891500756107,0 / 6,0 / 5,"Sample ID
Sample 126     0
Sample 127N    0
Sample 128C    0
Sample 129N    0
Sample 130C    0
Sample 131N    0
dtype: int64 / 6","Sample ID
Sample 127C    0
Sample 128N    0
Sample 129C    0
Sample 130N    0
Sample 131C    0
dtype: int64 / 5",14.455327870830706,15.380598202838648,14.53011846213581,13.750493332486428,15.379409664357963,15.348611248586703,13.948224861940766,13.92226666808718,15.267377207286552,15.23775508594499,13.113013291584725
Q9CT10 2xPhospho [S40(100); S/Y],18.300589555226576,18.413678612759053,-0.113089057532477,0.5361522466212647,0.9642740717748706,0 / 6,0 / 5,0 / 6,0 / 5,18.57694771266958,18.08204882382745,0.49489888884212974,6.955418835571024e-05,0.0003034558259907358,0 / 6,0 / 5,0 / 6,0 / 5,18.4239340804919,17.96521635700276,18.490251480647743,18.55524125185196,17.992965598000158,18.176633445666265,18.586423392302144,18.63793101409548,18.230847536216977,18.044581182251083,18.767905056628255
Q6P9S0 3xPhospho [T571(76.8); S575(97.7); S587(100)],15.507207635835455,15.543800159142156,-0.03659252330670171,0.8787652299495881,0.971441852660447,0 / 6,0 / 5,0 / 6,0 / 5,15.825687840402248,15.161623913662007,0.6640639267402406,9.058821739002844e-06,5.8542635488305875e-05,0 / 6,0 / 5,0 / 6,0 / 5,16.026569975149343,15.260718795289806,15.954196908564386,15.72872859644674,15.160580063857244,15.265222957353387,15.734782011854884,15.685458343390014,15.045050604426155,15.07654714738344,15.824391207008118
F8VPQ2 1xPhospho [S1035(97.6)],14.872637312617437,14.54267524042261,0.3299620721948262,0.45269098584494893,0.9642740717748706,0 / 6,0 / 5,0 / 6,0 / 5,14.24114585613951,15.300464988196126,-1.0593191320566149,0.0023675439542826773,0.004483590565436425,0 / 6,0 / 5,0 / 6,0 / 5,14.8086784106872,15.318478528922729,14.758557902441233,14.529568462872714,15.399670745675763,15.29426269946044,13.897757212056703,14.069069990427804,15.274147183587951,15.21576578333374,13.3832431583514
Q8K3I9 1xPhospho [S22(97.8)],14.711336905857342,14.452077771557995,0.2592591342993469,0.45496061384925135,0.9642740717748706,0 / 6,0 / 5,0 / 6,0 / 5,14.221834305045597,15.039480892532087,-0.8176465874864896,0.0034937629155055573,0.005798637005831054,0 / 6,0 / 5,0 / 6,0 / 5,14.762125891908749,15.100623261910352,14.519433236563772,14.190451344001414,15.131236031673158,14.963644954443511,14.133369534855891,14.305562148348365,15.056286380101753,14.94561383453165,13.420063674595395
Q9CRA8 1xPhospho [S27(85.5)],16.83855197364316,16.82022616409848,0.018325809544680993,0.917834391876948,0.979182232775538,0 / 6,0 / 5,0 / 6,0 / 5,17.03537437118464,16.5840392870487,0.45133508413594114,0.0004909325396211755,0.001442114335137203,0 / 6,0 / 5,0 / 6,0 / 5,17.005500049948576,16.75884891658708,17.155286469090182,16.969545337625256,16.390316468514964,16.464663384591002,16.9788073165986,17.00822889393017,16.48184240637359,16.82452525917686,17.09487815991506
Q6IR34 1xPhospho [S653(100)],15.002413961749076,14.82516917196944,0.17724478977963543,0.5962099951477302,0.9642740717748706,0 / 6,0 / 5,0 / 6,0 / 5,14.520767444829827,15.403144992272539,-0.8823775474427116,0.0001857168679980693,0.0006785556237102603,0 / 6,0 / 5,0 / 6,0 / 5,14.877543666518172,15.345715821527197,14.852243119751762,14.448896950367072,15.42543504246249,15.362532485627922,14.345954499773969,14.563278743592658,15.46552550888365,15.416516102861424,14.036687688975338
Q6VGS5 1xPhospho [T1989(85.5)],14.303632997271537,13.92279803160886,0.38083496566267705,0.5143481158533305,0.9642740717748706,0 / 6,0 / 5,0 / 6,0 / 5,13.530755335816856,14.85025122535448,-1.3194958895376239,0.006127563948782104,0.008932587450856233,0 / 6,0 / 5,0 / 6,0 / 5,14.500848211745412,14.901684847588395,14.19965170639438,13.295196792115776,14.991874918052384,14.9046601633614,13.440757540370516,13.577079564292244,14.810707793244225,14.642328404526,12.1709981999828
P35601 1xPhospho [S107(98.2)],16.83865697205604,16.978257662431293,-0.13960069037525358,0.7803908830123995,0.9642740717748706,0 / 6,0 / 5,0 / 6,0 / 5,17.550947983033883,16.123508449257873,1.4274395337760097,3.6420844715908e-07,5.457848324094039e-06,0 / 6,0 / 5,0 / 6,0 / 5,17.371549261951408,16.311910068390905,17.260191914278177,17.64854170745631,16.142841079606978,15.93067542806862,17.724254526968846,17.549115862098034,16.011966165851927,16.220149504370944,17.752034625450527
Q6PGL7 1xPhospho [T793(94.3)],14.825958049412321,14.576907974896866,0.24905007451545558,0.3349741887366298,0.9642740717748706,0 / 6,0 / 5,0 / 6,0 / 5,14.453505333706973,15.023851233743283,-0.57034590003631,0.009768693642420365,0.013169268873875695,0 / 6,0 / 5,0 / 6,0 / 5,14.857695284761265,15.054901049294028,14.699986670390802,14.564611213665977,15.170926427701316,15.001465451468784,14.20128046473678,14.573266200812256,14.988154143780667,14.903809096471626,13.824192167874758
Q6PGL7 2xPhospho [T793(80.5); S798(100)],14.239979830266853,13.862590303464113,0.3773895268027392,0.5181844923326586,0.9642740717748706,0 / 6,0 / 5,0 / 6,0 / 5,13.478991062138867,14.77577682521769,-1.296785763078823,0.007650653924520293,0.01064707423681559,0 / 6,0 / 5,0 / 6,0 / 5,14.467543478182812,14.825798254460414,14.07610848737708,13.341896128615664,14.943320761713844,14.734019532219737,13.463566161817804,13.497008922078932,14.802132911650922,14.573612666043545,12.027823194760916
P97432 1xPhospho [S645(96.8)],15.128855907536364,15.049375487881099,0.07948041965526542,0.7428774724305902,0.9642740717748706,0 / 6,0 / 5,0 / 6,0 / 5,14.815550466450967,15.42534201718357,-0.6097915507326039,0.0006893912489968103,0.0018958259347412283,0 / 6,0 / 5,0 / 6,0 / 5,15.205930183393248,15.440160216087635,15.0335996580882,14.684657664817305,15.353916990018496,15.452276041312658,14.751166499264832,14.680951224792718,15.571196723684444,15.309160114814611,14.536997568349513
Q7TPQ3 1xPhospho [S547(99.1)],16.932823335671948,16.94591610737948,-0.013092771707533757,0.8298826841365022,0.9642740717748706,0 / 6,0 / 5,0 / 6,0 / 5,16.881374678299494,17.007654496226426,-0.12627981792693177,0.014531029506837911,0.018572415958059828,0 / 6,0 / 5,0 / 6,0 / 5,16.75968206911547,16.98707770374823,16.80821229846152,16.887943199063624,16.96768422240742,17.01959843231139,17.006896817201692,16.932332876764182,17.05360638963628,17.010305733028797,16.893180809190486
F8VPU2 1xPhospho [S394(98.2)],16.166299108332968,16.099182419284414,0.06711668904855372,0.5917492858705129,0.9642740717748706,0 / 6,0 / 5,0 / 6,0 / 5,15.993463097988572,16.306585631697693,-0.31312253370912124,0.0009149704844525054,0.00230751092908266,0 / 6,0 / 5,0 / 6,0 / 5,16.056366282238283,16.210126566574026,16.17736259922225,16.04463657516508,16.264548693260622,16.417084514335535,15.821708327223751,15.952423777011308,16.324011449644694,16.317156934673584,15.90828102707075
P20357 1xPhospho [T1260(89.5)],16.64778554100555,16.40700448964596,0.2407810513595905,0.26744589524608964,0.9642740717748706,0 / 6,0 / 5,0 / 6,0 / 5,16.254623904596468,16.878798453336863,-0.6241745487403954,7.375836924767109e-06,4.984715934777249e-05,0 / 6,0 / 5,0 / 6,0 / 5,16.27628985864174,16.88567481718406,16.200349115039863,16.414304940092357,16.71355333092953,16.954863232464923,16.16219373973383,16.33673442000902,16.821054908464582,17.018845977641202,16.13787135406198
Q99P72 1xPhospho [S539(98.8)],14.762498354044183,14.475189791850417,0.28730856219376655,0.43798826183856765,0.9642740717748706,0 / 6,0 / 5,0 / 6,0 / 5,14.227687775426391,15.116962486191762,-0.8892747107653705,0.0026066096444093915,0.004787700083174334,0 / 6,0 / 5,0 / 6,0 / 5,14.80082063724062,15.122488466395664,14.602270100712524,14.1500278019337,15.188263933748066,15.122673445118544,14.001011143832862,14.35223438817715,15.124641200297122,15.026745385399416,13.45976258066151
Q8BZ05 2xPhospho [S422(97.1); S/T/Y],15.022361543878276,14.81589287517908,0.20646866869919656,0.36366239738309414,0.9642740717748706,0 / 6,0 / 5,0 / 6,0 / 5,14.684805036819865,15.220960683649173,-0.5361556468293074,0.0038875758255739598,0.006261298136516316,0 / 6,0 / 5,0 / 6,0 / 5,15.03246656899109,15.257914521228184,14.93562052514665,14.65955329098461,15.235963927215725,15.249995327253432,14.576594363561988,14.739422239772605,15.166112327508785,15.19481731503974,14.165173232462257
Q9WUU9 1xPhospho [S570(78.6)],14.60710970339141,14.166218861750258,0.4408908416411528,0.47746164594935936,0.9642740717748706,0 / 6,0 / 5,0 / 6,0 / 5,13.698091996188568,15.25704011039367,-1.5589481142051014,0.0009706752499811745,0.002406902178610394,0 / 6,0 / 5,0 / 6,0 / 5,14.560621750815482,15.287657912227344,14.24944704927402,13.59180146483174,15.308393835441365,15.329501251348535,13.611990480963758,13.700999646303377,15.187571358129109,15.172076194821996,12.47369158494304
Q6P5H2 1xPhospho [S1188(85.3)],15.417302026474658,15.37090879133728,0.04639323513737814,0.6583302494471137,0.9642740717748706,0 / 6,0 / 5,0 / 6,0 / 5,15.427592770866717,15.358559898066806,0.06903287279991055,0.5074839929855783,0.5305747712306249,0 / 6,0 / 5,0 / 6,0 / 5,15.47849730186172,15.54804526433346,15.435895110144257,15.695811966167533,15.360886627438,15.287382217459822,15.521538906816817,15.127859354336694,15.230269326414032,15.366216054688714,15.30595398587329
P97433 1xPhospho [S476(85.1)],14.455023629978882,14.182439662146175,0.27258396783270733,0.6052761335690406,0.9642740717748706,0 / 6,0 / 5,0 / 6,0 / 5,13.763702678463384,15.012024803964772,-1.2483221255013888,0.0028121321070782813,0.00503941871528413,0 / 6,0 / 5,0 / 6,0 / 5,14.540974446029766,15.05173282593185,14.327382620344974,13.46668645812336,15.15638533955108,14.96934097501053,13.798550808591166,13.807609562130809,14.988867366683428,14.893797512646971,12.641012175560222
Q6PDY0 1xPhospho [S190(99.9)],14.486652589174318,14.224867653178299,0.26178493599601893,0.5581332818362732,0.9642740717748706,0 / 6,0 / 5,0 / 6,0 / 5,13.898370424085584,14.930806251284778,-1.032435827199194,0.004329808456944739,0.006814340859179391,0 / 6,0 / 5,0 / 6,0 / 5,14.688331398196851,15.06725185225969,14.387513548359118,13.581355410983242,15.017746247716556,14.878087820056576,13.748261857278472,13.964905510290324,14.95096179313185,14.739983543259209,13.01985481940549
Q5BLK4 1xPhospho [S830(96.9)],14.943506948299566,14.838495939293685,0.10501100900588156,0.5970320153307241,0.9642740717748706,0 / 6,0 / 5,0 / 6,0 / 5,14.685407350442729,15.148215456721891,-0.46280810627916225,0.003670755147735926,0.00598831287136861,0 / 6,0 / 5,0 / 6,0 / 5,14.912880258694122,15.174646349002362,14.934538107433749,14.625479824027227,15.254474773477574,15.213979598992994,14.602458954420964,14.762736613730947,15.126657516786782,14.97131904534974,14.274350344349358
Q3U3E2 1xPhospho [S407(82.9)],15.964684062562732,15.915712251807857,0.04897181075487467,0.6508217806164276,0.9642740717748706,0 / 6,0 / 5,0 / 6,0 / 5,15.804382318371253,16.10807434483763,-0.3036920264663756,4.271368531790507e-06,3.345905349902564e-05,0 / 6,0 / 5,0 / 6,0 / 5,15.85527687929071,16.06054167629565,15.840896632463776,15.791965404275652,16.090272912804906,16.153890240048845,15.698346944787898,15.787666689838918,16.09690340941214,16.13876348562661,15.852141359570563
Q8BNW9 1xPhospho [S322(75.2)],15.441710217910938,15.434078341749707,0.007631876161230622,0.9487137208503431,0.9948798041437632,0 / 6,0 / 5,0 / 6,0 / 5,15.389685364712816,15.496508165587453,-0.10682280087463703,0.35599400680285465,0.3783122333341744,0 / 6,0 / 5,0 / 6,0 / 5,15.73660651606018,15.51830630289525,15.533820137626716,15.063918250127914,15.410084232900214,15.615939584009825,15.381722474527487,15.32423706701701,15.546957120776543,15.391253587355443,15.29780774291759
Q14B71 1xPhospho [S390(83.6)],14.330685303439195,13.962802301101272,0.3678830023379227,0.47829390357986434,0.9642740717748706,0 / 6,0 / 5,0 / 6,0 / 5,13.606459258149272,14.831873555449178,-1.2254142972999063,0.0032769103282447917,0.005545540555491186,0 / 6,0 / 5,0 / 6,0 / 5,14.495384105906847,14.885561943160502,14.126314900394975,13.626173424725524,14.99279287823462,14.79082274705774,13.4070984218149,13.461776321147749,14.765796930156224,14.72439327863681,12.522008374905642
Q6P9K8 1xPhospho [S650(100)],14.160235311286774,13.432249980622931,0.7279853306638433,0.3962295476441724,0.9642740717748706,0 / 6,0 / 5,0 / 6,0 / 5,13.046294914113053,14.768978457231398,-1.722683543118345,0.02307264396606543,0.02783793916092375,0 / 6,0 / 5,0 / 6,0 / 5,14.388009402025256,14.835200968927708,14.061992639795564,13.094803631059218,14.907424792406438,14.792095725222442,12.99285079109334,13.296705643380331,14.755574302494711,14.554596497105694,10.4434073773246
Q6PAL0 1xPhospho [S486(97.3)],14.921013194028504,14.838508921233757,0.08250427279474692,0.8327821528964792,0.9642740717748706,0 / 6,0 / 5,0 / 6,0 / 5,14.423799459046032,15.435165403212721,-1.0113659441666893,0.00028466745034304937,0.0009619155021395852,0 / 6,0 / 5,0 / 6,0 / 5,14.829539916113523,15.421744298917334,14.924979243187884,14.236571138027555,15.594049829693732,15.449704044150607,14.289658056135542,14.320446216118611,15.442255292458553,15.268073550843384,13.94160218469306
Q8VDG3 1xPhospho [S573(97.1)],17.21380698118862,17.329720711076288,-0.11591372988766935,0.6402215510237925,0.9642740717748706,0 / 6,0 / 5,0 / 6,0 / 5,17.578480720569384,16.89211222381937,0.6863684967500134,1.4280480688569819e-05,8.437724018274967e-05,0 / 6,0 / 5,0 / 6,0 / 5,17.358107720617973,16.952406980448472,17.48154844722596,17.64515381964087,16.908094607374792,16.752071737493377,17.495547996582857,17.672241408229315,16.945127573078505,16.9028602207017,17.81828493111933
P97360 1xPhospho [S238(99.4)],16.52442602497713,16.583439578927383,-0.05901355395025121,0.7380928802821165,0.9642740717748706,0 / 6,0 / 5,0 / 6,0 / 5,16.763653607086464,16.296366480396184,0.4672871266902803,0.000131608025467097,0.0005154647664127967,0 / 6,0 / 5,0 / 6,0 / 5,16.866913561897054,16.415425689071615,16.75562188771499,16.67294103484717,16.353043156665883,16.35618468167542,16.967234314009566,16.679325839527326,16.201413531723805,16.15576534284421,16.63988500452267
Q69ZS7 1xPhospho [S33(96.8)],13.922659602379987,13.153371682428935,0.7692879199510525,0.44727804429754914,0.9642740717748706,0 / 6,0 / 5,0 / 6,0 / 5,12.66428808158434,14.66341750738371,-1.999129425799369,0.025456132693345145,0.030535546641437216,0 / 6,0 / 5,0 / 6,0 / 5,14.216218422062587,14.734282278088958,13.804133489494674,12.50513547748239,14.840850325969612,14.630910762990602,12.938539814283407,12.977965699175698,14.639599195389676,14.471444974479695,9.54373558700729
P97434 1xPhospho [S219(79.4)],14.532264122088742,14.207195170572518,0.32506895151622395,0.5525404418023037,0.9642740717748706,0 / 6,0 / 5,0 / 6,0 / 5,13.795615099406144,15.091173997791639,-1.2955588983854955,0.0029293461593627385,0.005168075954696247,0 / 6,0 / 5,0 / 6,0 / 5,14.59726679285592,15.192260689888323,14.416819305171126,13.335591673596452,15.135082513295632,15.100205322641878,13.727203125439022,14.000756684611977,15.060817894194452,14.967503568937913,12.696053014762366
B2RS91 1xPhospho [S170(84.1)],14.644046536580085,14.425181018091749,0.2188655184883359,0.5657414694943423,0.9642740717748706,0 / 6,0 / 5,0 / 6,0 / 5,14.118460164794563,15.055884664234373,-0.9374244994398104,0.0013863341022107927,0.0031435733808902622,0 / 6,0 / 5,0 / 6,0 / 5,14.719231076406125,15.141566423767138,14.592888819173764,13.966332196475522,15.151673714277472,14.964195464545366,13.899156982194802,13.98652254264635,14.935556202941887,15.086431515639996,13.54662937187081
Q8VDG3 2xPhospho [S569(100); S573(98.8)],17.381069045334723,17.260539496339497,0.12052954899522561,0.22431368750765246,0.9642740717748706,0 / 6,0 / 5,0 / 6,0 / 5,17.246316161751988,17.422242956638776,-0.17592679488678797,0.06022109437117711,0.06859612277403067,0 / 6,0 / 5,0 / 6,0 / 5,17.333574456649192,17.557616410630466,17.031560944940903,17.312364323111556,17.444125323844435,17.411696449363212,17.299647375384456,17.155162975231427,17.181776942333293,17.51599965702247,17.345586895194405
P97434 2xPhospho [S221(82.7); S225(96.5)],14.1192062438826,13.867136772461839,0.25206947142076075,0.6805862495530922,0.9642740717748706,0 / 6,0 / 5,0 / 6,0 / 5,13.34441602921405,14.7968850300641,-1.4524690008500496,0.002572124333720431,0.004757739823017756,0 / 6,0 / 5,0 / 6,0 / 5,14.261937054674522,14.956189335945584,14.214113323498896,13.019920432529483,14.9792719812379,14.782948131234315,13.115944618951293,13.167791849671593,14.739565042662596,14.5264506592401,12.286788895958516
Q9QYG0 1xPhospho [S350(97.1)],16.341553501931653,16.248972100614814,0.09258140131683845,0.3066209247301784,0.9642740717748706,0 / 6,0 / 5,0 / 6,0 / 5,16.262135764017767,16.344273386111485,-0.08213762209371822,0.36765717821646127,0.38910698288210943,0 / 6,0 / 5,0 / 6,0 / 5,16.342004145685618,16.253972817872143,16.376277815992527,16.251534777821767,16.34940191596135,16.308565034532744,16.10102407994841,16.497394685498204,16.413577612011736,16.39584955017945,16.004579079160063
Q9QYG0 2xPhospho [S350(85.5); T/S],15.64803255354993,15.496644977110208,0.15138757643972234,0.6738096680978112,0.9642740717748706,0 / 6,0 / 5,0 / 6,0 / 5,15.127864556474513,16.12084657360071,-0.9929820171261952,1.5544394404989962e-05,8.993764018941936e-05,0 / 6,0 / 5,0 / 6,0 / 5,15.456849699194906,16.127407438314606,15.442656063060015,14.954734419037033,16.14864674017107,16.154079074108147,15.00551854745824,15.067385292587332,16.04636021735216,16.12773939805756,14.84004331750956
P28667 3xPhospho [S119(85.4); S/T],14.650296363980743,14.493138716617562,0.1571576473631815,0.7262354433515498,0.9642740717748706,0 / 6,0 / 5,0 / 6,0 / 5,14.045911701943071,15.218400311062766,-1.1724886091196947,0.00022371050754672363,0.0007867913768820143,0 / 6,0 / 5,0 / 6,0 / 5,14.667612550758095,15.339485816674545,14.445136916166804,13.802212654471152,15.257965282294398,15.322181375441724,14.03215848936478,13.705085181053567,15.107168475417792,15.065200605485373,13.623264419844038
P31750 1xPhospho [T450(95.3)],17.81601497269499,17.754259292704557,0.06175567999043352,0.3691535476342951,0.9642740717748706,0 / 6,0 / 5,0 / 6,0 / 5,17.719934632380795,17.869555701081595,-0.1496210687007995,0.011053551166477438,0.014596898986127293,0 / 6,0 / 5,0 / 6,0 / 5,17.65785572490118,17.84126354846836,17.678657022248743,17.839148492381046,17.82298215426027,17.954850784029965,17.755755891773365,17.646690384134082,17.77240111639405,17.956280902255322,17.741500278846353
